9.1100,0.04107410
9.1200,0.03836435
9.1300,0.03573977
9.1400,0.03320142
9.1500,0.03075028
9.1600,0.02838732
9.1700,0.02611347
9.1800,0.02392962
9.1900,0.02183664
9.2000,0.01983533
9.2100,0.01792649
9.2200,0.01611086
9.2300,0.01438914
9.2400,0.01276201
9.2500,0.01123010
9.2600,0.00979399
9.2700,0.00845425
9.2800,0.00721139
9.2900,0.00606589
9.3000,0.00501818
9.3100,0.00406866
9.3200,0.00321769
9.3300,0.00246559
9.3400,0.00181264
9.3500,0.00125907
9.3600,0.00080509
9.3700,0.00045085
9.3800,0.00019648
9.3900,0.00004205
9.4000,0.00001240
9.4100,0.00003313
9.4200,0.00017861
9.4300,0.00042395
9.4400,0.00076902
9.4500,0.00121368
9.4600,0.00175771
9.4700,0.00240089
9.4800,0.00314292
9.4900,0.00398350
9.5000,0.00492227
9.5100,0.00595882
9.5200,0.00709272
9.5300,0.00832350
9.5400,0.00965065
9.5500,0.01107361
9.5600,0.01259180
9.5700,0.01420458
9.5800,0.01591131
9.5900,0.01771126
9.6000,0.01960371
9.6100,0.02158788
9.6200,0.02366296
9.6300,0.02582810
9.6400,0.02808243
9.6500,0.03042502
9.6600,0.03285492
9.6700,0.03537114
9.6800,0.03797267
9.6900,0.04065845
9.7000,0.04342740
9.7100,0.04627839
9.7200,0.04921027
9.7300,0.05222186
9.7400,0.05531194
9.7500,0.05847927
9.7600,0.06172258
9.7700,0.06504055
9.7800,0.06843186
9.7900,0.07189513
9.8000,0.07542899
9.8100,0.07903201
9.8200,0.08270274
9.8300,0.08643971
9.8400,0.09024143
9.8500,0.09410637
9.8600,0.09803299
9.8700,0.10201972
9.8800,0.10606495
9.8900,0.11016708
9.9000,0.11432447
9.9100,0.11853545
9.9200,0.12279834
9.9300,0.12711145
9.9400,0.13147305
9.9500,0.13588141
9.9600,0.14033476
9.9700,0.14483134
9.9800,0.14936936
9.9900,0.15394700
10.0000,0.15856246
10.0100,0.16321388
10.0200,0.16789943
10.0300,0.17261725
10.0400,0.17736545
10.0500,0.18214215
10.0600,0.18694546
10.0700,0.19177348
10.0800,0.19662428
10.0900,0.20149594
10.1000,0.20638653
10.1100,0.21129412
10.1200,0.21621675
10.1300,0.22115249
10.1400,0.22609937
10.1500,0.23105544
